                         Chocolate Doom 3.1.0
Z_Init: Init zone memory allocation daemon. 
zone memory: 0xf3ec64aff010, 2000000 allocated for zone
Using /home/daniel/.local/share/chocolate-doom/ for configuration and saves
V_Init: allocate screens.
M_LoadDefaults: Load system defaults.
saving config in /home/daniel/.local/share/chocolate-doom/default.cfg
W_Init: Init WADfiles.
 adding /home/daniel/DOOM.WAD
BFG Edition: Using workarounds as needed.
===========================================================================
                           The Ultimate DOOM
===========================================================================
 Chocolate Doom is free software, covered by the GNU General Public
 License.  There is NO warranty; not even for MERCHANTABILITY or FITNESS
 FOR A PARTICULAR PURPOSE. You are welcome to change and distribute
 copies under certain conditions. See the source for more information.
===========================================================================
I_Init: Setting up machine state.
OPL_Init: Using driver 'SDL'.
NET_Init: Init network subsystem.
M_Init: Init miscellaneous info.
R_Init: Init DOOM refresh daemon - ..........................
P_Init: Init Playloop state.
S_Init: Setting up sound.
I_SDL_PrecacheSounds: Precaching all sound effects.....................
D_CheckNetGame: Checking network game status.
startskill 2  deathmatch: 0  startmap: 1  startepisode: 1
player 1 of 1 (1 nodes)
Emulating the behavior of the 'Ultimate Doom' executable.
HU_Init: Setting up heads up display.
ST_Init: Init status bar.
When: 2025-11-04 17:41:08 Episode: 1 Map: 5
timestamp	 tic	 x	 y	 z	 angle	 momx	 momy
2025-11-04 17:44:49	 7646	 300	-823	-8	 153.63	 -6	8 	0
2025-11-04 17:44:50	 7681	 163	-962	-8	 329.41	 9	-10 	0
2025-11-04 17:44:51	 7716	 343	-1075	-8	 303.05	 1	0 	0
2025-11-04 17:44:52	 7751	 352	-1080	-8	 197.58	 -1	-1 	0
2025-11-04 17:44:53	 7786	 511	-1043	-8	 187.03	 7	1 	0
2025-11-04 17:44:54	 7821	 791	-1006	-8	 216.91	 7	2 	0
2025-11-04 17:44:55	 7856	 927	-915	-8	 211.64	 -4	-2 	0
2025-11-04 17:44:56	 7891	 729	-993	-8	 188.79	 -3	-1 	0
2025-11-04 17:44:57	 7926	 682	-1003	-8	 188.79	 -5	-1 	0
2025-11-04 17:44:58	 7961	 469	-923	-8	 120.23	 -5	6 	0
2025-11-04 17:44:59	 7996	 293	-698	-8	 132.54	 -6	6 	0
2025-11-04 17:45:00	 8031	 98	-483	-8	 132.54	 -5	5 	0
2025-11-04 17:45:01	 8066	 27	-465	-8	 63.98	 0	0 	0
2025-11-04 17:45:02	 8101	 127	-465	-8	 18.28	 2	0 	0
2025-11-04 17:45:03	 8136	 149	-465	-8	 51.68	 0	0 	0
2025-11-04 17:45:04	 8171	 137	-487	-8	 51.68	 -1	-1 	0
2025-11-04 17:45:05	 8225	 23	-640	-8	 71.02	 -5	-7 	0
2025-11-04 17:45:06	 8260	 -115	-1053	-8	 74.53	 -5	-16 	0
2025-11-04 17:45:07	 8295	 -248	-1529	-8	 74.53	 -2	-5 	0
2025-11-04 17:45:08	 8330	 -261	-1578	-8	 74.53	 -1	-1 	0
2025-11-04 17:45:10	 8386	 -188	-1326	-8	 44.65	 5	13 	0
2025-11-04 17:45:11	 8421	 254	-1232	-8	 60.47	 13	4 	0
2025-11-04 17:45:12	 8456	 269	-854	-8	 158.91	 -10	7 	0
2025-11-04 17:45:13	 8491	 -17	-788	-8	 204.61	 -6	-2 	0
2025-11-04 17:45:14	 8526	 -75	-789	-8	 310.30	 -1	0 	0
2025-11-04 17:45:17	 8594	 287	-1530	-128	 90.00	 -1	5 	9
2025-11-04 17:45:19	 8668	 287	-1529	-58	 90.00	 -1	0 	9
2025-11-04 17:45:20	 8709	 287	-1466	-8	 90.00	 -1	6 	0
2025-11-04 17:45:21	 8744	 289	-1202	-8	 81.21	 0	4 	0
2025-11-04 17:45:22	 8779	 291	-1155	-8	 74.18	 0	0 	0
2025-11-04 17:45:24	 8839	 281	-1150	-8	 74.18	 -1	0 	0
2025-11-04 17:45:25	 8879	 275	-1168	-8	 74.18	 -1	-1 	0
2025-11-04 17:45:26	 8925	 370	-1039	-8	 33.75	 6	5 	0
2025-11-04 17:45:27	 8960	 736	-995	-8	 223.24	 1	-11 	0
2025-11-04 17:45:28	 8995	 548	-1151	-8	 158.20	 -6	0 	0
2025-11-04 17:45:29	 9030	 466	-1139	-8	 70.31	 -1	-1 	0
2025-11-04 17:45:31	 9075	 460	-1152	-8	 70.31	 -1	-1 	0
2025-11-04 17:45:32	 9110	 396	-1334	-8	 73.83	 -3	-8 	0
2025-11-04 17:45:33	 9145	 350	-1617	-8	 86.13	 -1	-9 	9
2025-11-04 17:45:34	 9180	 337	-1892	-8	 101.95	 0	-9 	0
2025-11-04 17:45:35	 9215	 393	-1968	-8	 101.95	 2	-1 	0
2025-11-04 17:45:36	 9250	 412	-1886	-8	 94.92	 -1	7 	0
2025-11-04 17:45:37	 9285	 295	-1497	-8	 195.12	 -12	5 	0
2025-11-04 17:45:38	 9320	 39	-1303	-8	 59.77	 1	12 	0
2025-11-04 17:45:39	 9355	 316	-1166	-8	 277.38	 4	-7 	0
2025-11-04 17:45:40	 9390	 362	-1254	-8	 252.77	 0	-1 	0
2025-11-04 17:45:41	 9425	 367	-1242	-8	 265.08	 0	0 	0
2025-11-04 17:45:42	 9480	 362	-1224	-8	 294.96	 -1	0 	0
2025-11-04 17:45:44	 9558	 434	-1217	-8	 38.67	 5	3 	0
2025-11-04 17:45:45	 9593	 570	-1016	-8	 117.77	 -2	7 	0
2025-11-04 17:45:46	 9628	 428	-782	-8	 133.59	 -6	6 	0
2025-11-04 17:45:47	 9663	 228	-570	-8	 149.41	 -7	5 	0
2025-11-04 17:45:48	 9698	 81	-476	-8	 105.47	 -3	0 	0
2025-11-04 17:45:49	 9733	 59	-468	-8	 29.88	 -1	0 	0
2025-11-04 17:45:51	 9774	 111	-465	-8	 26.37	 0	0 	0
2025-11-04 17:45:52	 9833	 90	-480	-8	 36.51	 -1	-1 	0
